Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,2007.0,Misc,Rocket Company,0,0,330000,89
Phineas and Ferb: Across the 2nd Dimension,Wii,2011.0,Action,Disney Interactive Studios,350000,180000,0,99
Watchmen: The End is Nigh Part 1 & 2,X360,2009.0,Action,Warner Bros. Interactive Entertainment,90000,0,0,72
Sega Rally Championship,SAT,1995.0,Racing,Sega,210000,160000,770000,91
Tropico Reloaded,PC,2009.0,Strategy,Kalypso Media,0,20000,0,44
Sly Cooper: Thieves in Time,PSV,2013.0,Platform,Sony Computer Entertainment Europe,130000,60000,0,47
Motocross Mania 3,XB,2005.0,Racing,Take-Two Interactive,10000,0,0,50
WipeOut 3 The Game,3DS,2012.0,Action,Activision,180000,0,0,99
Striker 96,PS,1995.0,Sports,Time Warner Interactive,40000,30000,0,51
Ultraman Star Chronicles,PSP,2013.0,Strategy,Namco Bandai Games,0,0,20000,43
Etrian Odyssey II: Heroes of Lagaard,3DS,2014.0,Role-Playing,Atlus,0,0,100000,86
Black Sigil: Blade of the Exiled,DS,2009.0,Role-Playing,Graffiti,50000,0,0,94
Bookworm Deluxe,PC,2006.0,Puzzle,PopCap Games,10000,0,0,91
DJ Max Fever,PSP,2009.0,Misc,PM Studios,90000,0,0,65
LEGO Marvel Super Heroes,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,310000,350000,20000,71
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,2015.0,Action,Namco Bandai Games,0,0,20000,49
The King of Fighters '96,NG,1996.0,Fighting,SNK,0,0,60000,77
Crash Tag Team Racing,PS2,2005.0,Racing,Vivendi Games,270000,210000,0,44
NCAA Basketball 10,PS3,2009.0,Sports,Electronic Arts,310000,0,0,61
Forza Motorsport 3,X360,2009.0,Racing,Microsoft Game Studios,2990000,1900000,100000,93
Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996.0,Fighting,Tomy Corporation,0,0,260000,86
Trauma Team,Wii,,Simulation,Unknown,140000,0,20000,79
Dragon Shadow Spell,PS2,2007.0,Role-Playing,Flight-Plan,0,0,80000,96
Uta no Prince-Sama: Music 2,PSP,2013.0,Adventure,Broccoli,0,0,90000,68
WWE SmackDown vs Raw 2008,X360,2007.0,Fighting,THQ,920000,380000,0,86
eJay Clubworld,PS2,,Misc,Empire Interactive,70000,60000,0,69
AeroFighters Assault,N64,1997.0,Action,Video System,150000,40000,0,60
WWF in Your House,PS,1996.0,Fighting,Acclaim Entertainment,350000,240000,0,95
Indiana Jones and the Staff of Kings,PS2,2009.0,Action,Activision,110000,10000,0,82
OZMAFIA!! -vivace-,PSV,2015.0,Adventure,dramatic create,0,0,30000,96
ESPN College Hoops 2K5,XB,2004.0,Sports,Sega,290000,80000,0,62
Nickelodeon Fit,Wii,2010.0,Sports,Take-Two Interactive,760000,90000,0,88
Top Gun: Hard Lock,X360,2012.0,Action,505 Games,30000,20000,0,56
Music Maker: Rockstar,PS2,2009.0,Misc,Magix,20000,10000,0,84
Dance Factory,PS2,2006.0,Action,Codemasters,20000,10000,0,70
Cabela's North American Adventures,PS3,2010.0,Sports,Activision,110000,0,0,83
Kirby: Canvas Curse,DS,2005.0,Platform,Nintendo,360000,0,320000,59
Geometry Wars: Galaxies,Wii,2007.0,Shooter,Vivendi Games,110000,0,0,45
Rise of Nations,PC,2003.0,Strategy,Microsoft Game Studios,10000,20000,0,41
Shanghai: True Valor,PS,1998.0,Puzzle,Activision,10000,10000,0,56
Child of Eden,PS3,2011.0,Shooter,Ubisoft,90000,100000,0,49
X-Men: Destiny,Wii,2011.0,Action,Activision,70000,20000,0,96
Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,Sony Computer Entertainment,50000,40000,0,71
Dragon Tales: Dragon Seek,PS,2000.0,Platform,Ubisoft,50000,30000,0,50
Guitar Hero Live,PS4,2015.0,Misc,Activision,340000,380000,0,96
Mario Strikers Charged,Wii,2007.0,Sports,Nintendo,1050000,1050000,240000,60
NHL 11,PS3,2010.0,Sports,Electronic Arts,400000,120000,0,44
Pocket Pets,DS,2007.0,Simulation,O3 Entertainment,100000,0,0,54
Wordmaster,DS,2008.0,Strategy,Zoo Digital Publishing,90000,0,0,46
Growlanser: Heritage of War (jp sales),PS2,2006.0,Role-Playing,Rising Star Games,0,0,50000,83
Centipede / Breakout / Warlords,GBA,2005.0,Misc,Zoo Digital Publishing,50000,20000,0,67
Generator Rex: Agent of Providence,3DS,2011.0,Action,Activision,70000,20000,0,46
International Superstar Soccer Deluxe,SNES,1995.0,Sports,Konami Digital Entertainment,0,0,160000,84
Grand Theft Auto III,PS2,2001.0,Action,Take-Two Interactive,6990000,4510000,300000,98
Samurai Warriors Chronicles 2nd,3DS,2012.0,Action,Ubisoft Annecy,0,0,100000,77
Pro Evolution Soccer 2015,PS4,2014.0,Sports,Konami Digital Entertainment,90000,450000,110000,68
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,1995.0,Fighting,Atlus,0,0,100000,69
Farm Frenzy 3,PC,2009.0,Strategy,Alawar Entertainment,0,30000,0,52
Winning Eleven: Pro Evolution Soccer 2007,PS2,2006.0,Sports,Konami Digital Entertainment,100000,2390000,1050000,97
Petz Fashion: Dogz & Catz,DS,2009.0,Simulation,Ubisoft,100000,0,0,47
Create,X360,2010.0,Action,Electronic Arts,100000,30000,0,41
Who wants to be a millionaire,PC,1999.0,Misc,Disney Interactive Studios,1940000,0,0,91
Just Cause 3,PC,2015.0,Action,Square Enix,30000,110000,0,44
Tom Clancy's The Division,XOne,2016.0,Shooter,Ubisoft,1290000,680000,0,62
MLB SlugFest 20-03,GC,2002.0,Sports,Midway Games,110000,30000,0,65
LittleBigPlanet,PSP,2009.0,Platform,Sony Computer Entertainment,640000,1220000,10000,94
Jerry Rice and Nitus' Dog Football,Wii,2011.0,Sports,Tommo,40000,0,0,41
Moshi Monsters: Moshling Zoo,DS,2011.0,Misc,Activision,370000,960000,0,58
Ace Combat: Assault Horizon,PS3,2011.0,Action,Namco Bandai Games,300000,150000,220000,67
Rabbids Land,WiiU,2012.0,Misc,Ubisoft,10000,10000,0,58
Germany's Next Topmodel 2011,DS,2011.0,Simulation,7G//AMES,0,10000,0,78
Castle of Shikigami III,Wii,2007.0,Shooter,PQube,40000,0,0,64
LEGO Harry Potter: Years 1-4,DS,2010.0,Action,Warner Bros. Interactive Entertainment,1070000,990000,0,68
Bionic Commando,PS3,2009.0,Platform,Capcom,120000,170000,10000,77
Call of Duty: Black Ops,PC,,Shooter,Activision,580000,810000,0,41
Monster Jam: Urban Assault,Wii,2008.0,Racing,Activision,380000,0,0,84
Wing Commander: Prophecy,GBA,2003.0,Simulation,"Destination Software, Inc",40000,10000,0,75
SpongeBob's Truth or Square,DS,2009.0,Action,THQ,70000,70000,0,94
Power Pro Kun Pocket 4,GBA,2002.0,Sports,Konami Digital Entertainment,0,0,290000,56
True Crime: New York City,GC,2005.0,Action,Activision,130000,30000,0,85
NPPL: Championship Paintball 2009,PS2,2008.0,Shooter,Activision Value,130000,100000,0,77
Shin Megami Tensei: Strange Journey,DS,2009.0,Role-Playing,Atlus,130000,0,140000,60
Kuon,PS2,2004.0,Adventure,Indie Games,10000,10000,0,53
NBA Inside Drive 2002,XB,2002.0,Sports,Microsoft Game Studios,280000,80000,0,67
T.A.C. Heroes : Big Red One,DS,2010.0,Strategy,Storm City Games,20000,0,0,100
Dance Dance Revolution Ultramix,XB,2003.0,Simulation,Konami Digital Entertainment,420000,110000,0,61
Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008.0,Misc,Disney Interactive Studios,370000,160000,10000,53
GachiTora! Abarenbou Kyoushi in High School,PSP,2011.0,Action,Spike,0,0,50000,81
Rugby League Live 3,XOne,2015.0,Action,Tru Blu Entertainment,0,10000,0,80
Lost in Blue 2,DS,2007.0,Adventure,Konami Digital Entertainment,10000,10000,50000,57
Polar Bowler,DS,2008.0,Sports,Mumbo Jumbo,20000,0,0,49
PDC World Championship Darts: Pro Tour,PS3,2010.0,Sports,O-Games,0,80000,0,91
Super Mario All-Stars: Limited Edition,Wii,2010.0,Platform,Nintendo,990000,520000,920000,40
Epic Mickey 2: The Power of Two,PS3,2012.0,Action,Disney Interactive Studios,210000,180000,0,46
ArmA III,PC,2013.0,Shooter,Bohemia Interactive,0,100000,0,50
Sword Art Online: Infinity Moment,PSP,2013.0,Role-Playing,Namco Bandai Games,0,0,220000,51
Blood Omen 2,GC,2002.0,Action,Eidos Interactive,40000,10000,0,87
Mushishi: Amefuru Sato,DS,2008.0,Simulation,Marvelous Interactive,0,0,20000,66
Ridge Racer DS,DS,2004.0,Racing,Namco Bandai Games,140000,0,0,43
Super Robot Taisen: Scramble Commander,PS2,2003.0,Strategy,Banpresto,0,0,190000,68
Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,DS,2009.0,Misc,Nintendo,0,0,100000,90
Rage,PC,2011.0,Shooter,Bethesda Softworks,140000,180000,0,86
Romance of the Three Kingdoms 13,PS3,2015.0,Action,Tecmo Koei,0,0,40000,53
Wonder Pets! Save the Animals!,DS,2008.0,Adventure,Take-Two Interactive,330000,0,0,76
I Spy: Castle,DS,2011.0,Puzzle,Scholastic Inc.,160000,0,0,66
Pirates of the Caribbean: Dead Man's Chest,DS,2006.0,Adventure,Disney Interactive Studios,230000,10000,0,66
Watch Dogs 2,PS4,2016.0,Action,Ubisoft,370000,580000,0,54
Happy Feet Two,PS3,,Action,Warner Bros. Interactive Entertainment,90000,0,0,71
Bass Pro Shops: The Strike,Wii,2009.0,Sports,XS Games,440000,0,0,63
Imagine: Babysitters,DS,2008.0,Simulation,Ubisoft,630000,350000,0,46
Speed Kings,GC,2003.0,Racing,Acclaim Entertainment,10000,0,0,91
Championship Pony,DS,2008.0,Simulation,"Destination Software, Inc",90000,0,0,47
Onimusha: Warlords,PS2,2001.0,Action,Virgin Interactive,990000,480000,1090000,95
Madden NFL 09 All-Play,Wii,2008.0,Sports,Electronic Arts,760000,10000,0,76
The Lord of the Rings: Conquest,PS3,2009.0,Action,Electronic Arts,380000,250000,0,49
Blazing Dragons,PS,1996.0,Adventure,Crystal Dynamics,80000,60000,0,89
Games Explosion!,GBA,2006.0,Action,THQ,10000,0,0,43
Dynasty Warriors 4,XB,2003.0,Action,Tecmo Koei,120000,30000,0,85
Madden NFL 2002,XB,,Sports,Unknown,530000,20000,0,91
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,2014.0,Misc,Namco Bandai Games,0,0,120000,99
Ken to Mahou to Gakuen Mono. 3D,3DS,2011.0,Role-Playing,Acquire,0,0,60000,59
Top Gear Rally,N64,1997.0,Racing,Kemco,320000,70000,0,86
Top Gear Hyper-Bike,N64,1999.0,Racing,Kemco,50000,10000,0,58
Haunting Ground,PS2,2005.0,Action,Capcom,30000,30000,0,91
Gudetama: Hanjuku de Tanomuwa,3DS,2015.0,Action,Rocket Company,0,0,30000,93
Max & the Magic Marker,DS,2011.0,Platform,Unknown,0,40000,0,98
My Little Sister Can't Be This Cute Portable,PSP,2012.0,Action,Namco Bandai Games,0,0,110000,67
Rapala: We Fish,Wii,2009.0,Sports,Activision,520000,10000,0,57
Shadow of Rome,PS2,2005.0,Action,Capcom,130000,100000,0,69
Kirby's Dream Land 3,SNES,1997.0,Platform,Nintendo,0,0,360000,65
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,Ubisoft,140000,110000,0,91
Fallout Anthology,PC,2015.0,Action,Bethesda Softworks,0,10000,0,60
Mobile Suit Gundam: Extreme VS Force,PSV,2015.0,Action,Namco Bandai Games,0,0,170000,48
Guitar Hero: Aerosmith,Wii,2008.0,Misc,Activision,1030000,140000,0,92
Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,1991.0,Action,Konami Digital Entertainment,1050000,170000,150000,86
Akane Iro ni Somaru Saka Parallel,PS2,2008.0,Adventure,GN Software,0,0,30000,45
Winter Stars,Wii,2011.0,Sports,Deep Silver,50000,50000,0,73
Tomb Raider III: Adventures of Lara Croft,PS,1997.0,Action,Eidos Interactive,1660000,1580000,120000,96
Freedom Wings,DS,2006.0,Simulation,Natsume,20000,0,0,75
Grandia,PS,1999.0,Role-Playing,Ubisoft,140000,90000,0,98
Shantae and the Pirate's Curse,3DS,2015.0,Platform,Rising Star Games,10000,0,30000,64
Xevious,NES,1984.0,Shooter,Namco Bandai Games,180000,60000,1270000,75
My Japanese Coach,DS,2008.0,Misc,Ubisoft,240000,0,0,72
Crafting Mama,DS,2010.0,Simulation,505 Games,390000,190000,10000,65
Epic Mickey,Wii,2010.0,Platform,Disney Interactive Studios,2040000,630000,120000,94
Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,1998.0,Strategy,Tecmo Koei,30000,20000,0,46
SuperCar Challenge,PS3,2009.0,Racing,System 3 Arcade Software,0,30000,0,56
Ben 10 Galactic Racing,DS,2011.0,Racing,D3Publisher,90000,30000,0,41
Sangoku Koi Senki: Otome no Heihou!,PS2,2011.0,Adventure,Prototype,0,0,10000,77
Thunder Truck Rally,PS,1997.0,Racing,Psygnosis,80000,50000,0,82
Cruis'n USA,N64,1996.0,Racing,Nintendo,1690000,40000,0,59
RedCard 20-03,GC,2002.0,Sports,Midway Games,20000,0,0,65
Intellivision Lives!,XB,2004.0,Misc,Crave Entertainment,30000,10000,0,40
Stacked with Daniel Negreanu,XB,2006.0,Misc,Myelin Media,20000,10000,0,73
Port Royale 3,PS3,,Simulation,Kalypso Media,60000,0,0,80
Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012.0,Action,Nippon Ichi Software,0,0,30000,83
Triple Play 98,PS,1997.0,Sports,Electronic Arts,610000,420000,0,60
Hot Wheels Turbo Racing,PS,1999.0,Racing,Electronic Arts,590000,400000,0,59
Naughty Bear,PS3,2010.0,Action,505 Games,180000,180000,0,81
East India Company Collection,PC,2010.0,Misc,Paradox Interactive,0,30000,0,88
Rocksmith 2014,XOne,2014.0,Misc,Ubisoft,290000,80000,0,52
Utawarerumono: Futari no Hakuoro,PSV,2016.0,Misc,Aqua Plus,0,0,60000,45
Jump Ultimate Stars,DS,2006.0,Fighting,Nintendo,0,0,740000,44
Marvel: Ultimate Alliance,Wii,2006.0,Role-Playing,Activision,360000,0,0,94
ZombiU,PS4,2016.0,Action,Ubisoft,0,40000,10000,98
You Don't Know Jack,DS,2011.0,Misc,THQ,60000,0,0,76
Devil Dice,PS,1998.0,Puzzle,THQ,50000,30000,1100000,40
Just Dance 2014,WiiU,2013.0,Misc,Ubisoft,310000,230000,0,51
Flight Control Rocket,GBA,2005.0,Simulation,THQ,310000,120000,0,76
Namco Museum Megamix,Wii,2010.0,Misc,Namco Bandai Games,170000,0,0,55
World in Conflict,PC,2007.0,Strategy,Vivendi Games,0,30000,0,96
Jewel Master: Cradle Of Rome 2,PC,2011.0,Puzzle,Rising Star Games,0,40000,0,45
Diablo,PC,1996.0,Role-Playing,Activision,10000,1580000,0,99
Call of Duty: Finest Hour,GC,2004.0,Shooter,Activision,310000,80000,0,49
Dragon Ball Z: Ultime Menace,SNES,1993.0,Fighting,Namco Bandai Games,0,0,730000,48
Mario Party 5,GC,2003.0,Misc,Nintendo,970000,330000,730000,98
Animal Paradise,DS,2007.0,Simulation,Empire Interactive,90000,140000,0,85
Dead to Rights: Retribution,PS3,2010.0,Shooter,Namco Bandai Games,100000,120000,20000,77
Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0,0,280000,46
SNK Arcade Classics Vol. 1,Wii,2008.0,Misc,Ignition Entertainment,60000,0,0,47
Bust-A-Move Bash!,Wii,2007.0,Puzzle,505 Games,130000,10000,0,53
Kan Colle Kai,PSV,2016.0,Action,Kadokawa Games,0,0,190000,68
World Championship Pool 2004,PS2,2004.0,Sports,Jaleco,20000,20000,0,62
Soviet Strike,PS,1996.0,Simulation,Electronic Arts,650000,440000,0,93
Summer Athletics 2009,X360,2009.0,Sports,49Games,0,30000,0,74
Muramasa: The Demon Blade,Wii,2009.0,Role-Playing,Rising Star Games,320000,120000,110000,94
Cory in the House,DS,2007.0,Action,Disney Interactive Studios,100000,0,0,97
Digimon World Re:Digitize,PSP,2012.0,Action,Namco Bandai Games,0,0,220000,94
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005.0,Misc,Majesco Entertainment,20000,10000,0,77
Finding Nemo,PS2,2003.0,Action,THQ,1260000,600000,50000,64
Devil May Cry HD Collection,X360,2012.0,Action,Capcom,280000,110000,10000,58
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,PSV,2016.0,Adventure,Prototype,0,0,10000,72
Mark McMorris Infinite Air,PS4,2016.0,Sports,FuRyu Corporation,10000,0,0,47
Bump 'n' Jump,2600,1982.0,Racing,Mattel Interactive,370000,20000,0,87
Sonic Boom: Shattered Crystal,3DS,2014.0,Action,Sega,170000,90000,0,88
Kamen Rider: Climax Heroes,PS2,2009.0,Fighting,Namco Bandai Games,0,0,110000,77
Kya: Dark Lineage,PS2,2003.0,Adventure,Atari,80000,60000,0,82
Power Rangers: Wild Force,GBA,2002.0,Action,THQ,150000,50000,0,78
Tony Hawk's American Wasteland,XB,2005.0,Sports,Activision,400000,200000,0,62
Pokemon Rumble Blast,3DS,2011.0,Action,Nintendo,470000,260000,350000,50
LEGO Star Wars: The Complete Saga,DS,2007.0,Action,LucasArts,2830000,1480000,0,86
NFL Street,XB,2004.0,Sports,Electronic Arts,490000,150000,0,48
DiRT,PC,2007.0,Racing,Codemasters,0,20000,0,59
Dynasty Warriors 3: Xtreme Legends,PS2,2002.0,Action,Tecmo Koei,130000,100000,740000,63
Senran Kagura 2: Deep Crimson,3DS,2014.0,Action,Marvelous Entertainment,100000,20000,80000,76
Family Fortunes,Wii,2009.0,Misc,Mindscape,0,120000,0,51
Call of Duty: Black Ops II,X360,2012.0,Shooter,Activision,8250000,4240000,70000,50
Backyard Baseball '10,Wii,2009.0,Sports,Atari,90000,0,0,58
Marvel: Ultimate Alliance,X360,2006.0,Role-Playing,Activision,2290000,20000,0,96
Runabout 3: Neo Age,PS2,2002.0,Racing,BAM! Entertainment,0,0,30000,51
Daisy Fuentes Pilates,Wii,2009.0,Sports,505 Games,170000,60000,0,73
Clannad,X360,2008.0,Adventure,Prototype,0,0,30000,47
K-1 World Grand Prix,PS2,2002.0,Sports,Konami Digital Entertainment,40000,30000,100000,87
Disney's The Lion King,SNES,1994.0,Platform,Virgin Interactive,1260000,390000,80000,91
Warcraft III: The Frozen Throne,PC,2003.0,Strategy,Activision,580000,870000,0,69
Remington Great American Bird Hunt,Wii,2009.0,Sports,Mastiff,400000,0,0,55
Paws & Claws: Pampered Pets,DS,2009.0,Simulation,THQ,350000,0,0,92
Case Closed: One Truth Prevails,Wii,2007.0,Adventure,Nobilis,0,0,10000,81
Princess Arthur,PSP,2013.0,Misc,Idea Factory,0,0,10000,58
Michael Jackson: The Experience,PSP,2010.0,Misc,Ubisoft,110000,30000,0,45
Pocky & Rocky with Becky,GBA,2001.0,Shooter,Altron,50000,20000,0,65
Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,2660000,1030000,40000,81
Squeeballs Party,Wii,2009.0,Puzzle,Performance Designed Products,170000,0,0,79
IHRA Drag Racing 2004,XB,2003.0,Racing,Bethesda Softworks,150000,40000,0,59
Koihime Musou,PS2,2008.0,Adventure,Yeti,0,0,50000,42
Final Fantasy Fables: Chocobo Tales,DS,2006.0,Adventure,Ubisoft,100000,10000,120000,58
The Beatles: Rock Band,Wii,2009.0,Misc,MTV Games,1170000,390000,0,88
Disgaea 3: Absence of Justice,PS3,2008.0,Role-Playing,Square Enix,330000,30000,110000,91
Echo Night Beyond,PS2,2004.0,Adventure,Indie Games,20000,10000,0,79
Star Wars: Battlefront II,PC,2005.0,Shooter,LucasArts,20000,130000,0,73
Chuck E. Cheese's Super Collection,Wii,2011.0,Action,UFO Interactive,20000,0,0,61
FIFA Soccer 08,PC,2007.0,Sports,Electronic Arts,0,10000,0,93
Stella Deus: The Gate of Eternity,PS2,2004.0,Strategy,505 Games,40000,30000,0,70
Madagascar: Escape 2 Africa,Wii,2008.0,Action,Activision,310000,180000,0,43
Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006.0,Strategy,Broccoli,0,0,30000,75
Wangan Midnight,PS3,2007.0,Racing,Genki,0,0,30000,55
Star Ocean: Second Evolution,PSP,2008.0,Role-Playing,Square Enix,140000,10000,160000,40
Madden NFL 11,PS3,2010.0,Sports,Electronic Arts,2040000,150000,0,53
Iron Man / X-O Manowar in Heavy Metal,PS,1996.0,Platform,Acclaim Entertainment,50000,30000,0,52
Resident Evil: Revelations 2,PS3,2015.0,Action,Capcom,60000,50000,160000,86
MX 2002 Featuring Ricky Carmichael,PS2,2001.0,Racing,THQ,270000,210000,0,64
Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1350000,1550000,170000,96
Clever Kids: Creepy Crawlies,DS,2009.0,Action,Midas Interactive Entertainment,0,40000,0,73
Army Men 3D,PS,1999.0,Action,3DO,1100000,140000,0,75
Wall-E,X360,2008.0,Platform,THQ,290000,260000,0,46
The Incredibles: Rise of the Underminer,PC,2005.0,Action,THQ,10000,0,0,80
Harry Potter and the Half-Blood Prince,DS,2009.0,Action,Electronic Arts,200000,340000,0,98
Billy the Wizard: Rocket Broomstick Racing,Wii,2007.0,Racing,Metro 3D,40000,0,0,97
No Fear Downhill Mountain Biking,PS,1998.0,Sports,Codemasters,70000,50000,0,69
Famista '91,NES,1990.0,Sports,Namco Bandai Games,0,0,300000,43
Kenshuui Tendo Dokuta,DS,2004.0,Simulation,Spike,0,0,80000,51
Imagine: Zookeeper,DS,2009.0,Simulation,Ubisoft,150000,60000,0,41
Disney's Tarzan,N64,2000.0,Platform,Activision,160000,40000,0,70
Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998.0,Misc,Gainax Network Systems,0,0,50000,66
Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive,2200000,950000,20000,50
Detana TwinBee Yahho! Deluxe Pack,SAT,1995.0,Shooter,Konami Digital Entertainment,0,0,130000,100
The Dog Island,Wii,2007.0,Adventure,Ubisoft,340000,10000,0,74
Who wants to be a millionaire,PS,2000.0,Misc,Eidos Interactive,450000,300000,0,78
Mobile Suit Gundam version 2.0,PS,1996.0,Action,Namco Bandai Games,0,0,360000,94
CSI: Hard Evidence,Wii,2008.0,Adventure,Ubisoft,360000,430000,0,59
Super Power League,SNES,1993.0,Sports,Hudson Soft,0,0,170000,47
Yomawari,PSV,2015.0,Adventure,Nippon Ichi Software,20000,20000,60000,53
Ben 10: Protector of Earth,PSP,2007.0,Action,D3Publisher,230000,300000,0,59
Crash: Mind Over Mutant,PSP,2008.0,Platform,Vivendi Games,110000,200000,0,41
Rapala Pro Bass Fishing 2010,PSP,2010.0,Sports,Activision,60000,0,0,57
Mortal Kombat: Tournament Edition,GBA,2003.0,Fighting,Midway Games,10000,0,0,80
Zoo Tycoon (2013),X360,2013.0,Simulation,Microsoft Game Studios,20000,60000,0,41
Tanjou S Debut,SAT,1996.0,Simulation,NEC Interchannel,0,0,60000,47
Derby Stallion,SAT,1999.0,Sports,ASCII Entertainment,0,0,90000,67
Dragon Ball Z: Extreme Butoden,3DS,2015.0,Fighting,Namco Bandai Games,120000,30000,160000,66
Godzilla: Destroy All Monsters Melee,XB,,Fighting,Unknown,90000,30000,0,69
Road Trip,PS2,2002.0,Racing,Play It,40000,30000,0,43
Final Fantasy III,DS,2006.0,Role-Playing,Square Enix,890000,40000,1070000,99
Tamagotchi no Appare! Niji Venture,DS,2007.0,Role-Playing,Namco Bandai Games,0,0,140000,69
Triple Play 2001,PS,2000.0,Sports,Electronic Arts,740000,500000,0,81
Goosebumps HorrorLand,PS2,2008.0,Adventure,Scholastic Inc.,40000,30000,0,75
Donkey Kong 64,N64,1999.0,Platform,Nintendo,3330000,790000,1090000,87
Namco Museum: 50th Anniversary,GC,2005.0,Misc,Namco Bandai Games,170000,40000,0,84
Curious George,GC,2006.0,Action,Namco Bandai Games,110000,30000,0,84
Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005.0,Action,Zoo Digital Publishing,40000,10000,0,68
Tiger Woods PGA Tour 12: The Masters,Wii,2011.0,Sports,Electronic Arts,200000,110000,0,79
SD Gundam G Generation Neo,PS2,2002.0,Strategy,Namco Bandai Games,0,0,570000,46
Cars: Race-O-Rama,DS,2009.0,Racing,THQ,350000,80000,0,99
Hitman: Absolution,X360,2012.0,Action,Square Enix,680000,880000,10000,64
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,SNES,1997.0,Sports,Konami Digital Entertainment,0,0,160000,75
Band Hero,PS3,2009.0,Misc,Activision,410000,230000,0,66
