Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015.0,Action,Square Enix,0.17,0.13,0.37,79.0
Jikkyou Powerful Pro Yakyuu 2010,PSP,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,79.0
4 Nin uchi Mahjong,NES,1984.0,Misc,Nintendo,0.0,0.0,1.45,79.0
All-Star Baseball 2003,XB,2002.0,Sports,Acclaim Entertainment,0.19,0.06,0.0,79.0
Sonic Boom: Rise of Lyric,WiiU,2014.0,Action,Sega,0.19,0.09,0.0,32.0
Ultimate Fighting Championship: Throwdown,PS2,2002.0,Fighting,Ubisoft,0.16,0.12,0.0,68.0
Ultimate Puzzle Games,GBA,2005.0,Puzzle,Telegames,0.01,0.0,0.0,80.0
SSX On Tour,PS2,2005.0,Sports,Electronic Arts,0.25,0.2,0.0,80.0
God of War: Ghost of Sparta,PSP,2010.0,Action,Sony Computer Entertainment,0.41,0.35,0.03,86.0
MotoGP,PSP,2006.0,Racing,Sony Computer Entertainment,0.03,0.0,0.0,69.0
007: The World is not Enough,PS,2000.0,Action,Electronic Arts,0.51,0.35,0.0,61.0
Living Legends: Frozen Beauty,PC,2014.0,Action,Big Fish Games,0.0,0.03,0.0,58.0
Pac-Man Power Pack,PS2,2008.0,Misc,Namco Bandai Games,0.04,0.03,0.0,58.0
How to Train Your Dragon,X360,2010.0,Action,Activision,0.11,0.02,0.0,58.0
Reader Rabbit Kindergarten,DS,2008.0,Misc,Nordic Games,0.25,0.0,0.0,79.0
Mushi Bugyou,3DS,2013.0,Action,Namco Bandai Games,0.0,0.0,0.01,79.0
Space Channel 5 Special Edition,PS2,2003.0,Misc,Agetec,0.04,0.03,0.0,79.0
Risk / Battleship / Clue,GBA,2005.0,Misc,Zoo Digital Publishing,0.25,0.09,0.0,56.0
Inversion,PS3,2012.0,Shooter,Namco Bandai Games,0.03,0.03,0.0,56.0
J-League Pro Soccer Club o Tsukurou! 6: Pride of J,PSP,2009.0,Sports,Sega,0.0,0.0,0.16,83.0
To Heart 2: Dungeon Travelers,PSV,2015.0,Adventure,Aqua Plus,0.0,0.0,0.05,83.0
Darksiders,X360,2010.0,Action,THQ,0.67,0.28,0.01,83.0
TimeSplitters: Future Perfect,GC,2005.0,Shooter,Electronic Arts,0.06,0.02,0.0,82.0
Last Escort: Club Katze,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.03,71.0
Alien Breed Trilogy,X360,2011.0,Shooter,Mastertronic,0.0,0.02,0.0,71.0
Zumba Fitness Core,Wii,2012.0,Misc,505 Games,0.0,0.06,0.0,71.0
The BIGS,PS2,2007.0,Sports,Take-Two Interactive,0.25,0.19,0.0,71.0
SD Gundam GX,SNES,1994.0,Strategy,Namco Bandai Games,0.0,0.0,0.19,88.0
ESPN NHL 2K5,XB,2004.0,Sports,Global Star,0.32,0.09,0.0,88.0
Tiny Tank,PS,1998.0,Action,Sony Computer Entertainment,0.19,0.13,0.0,78.0
Metal Gear Solid: Digital Graphic Novel,PSP,2006.0,Misc,Konami Digital Entertainment,0.02,0.0,0.02,78.0
X-Men Origins: Wolverine - Uncaged Edition,PC,2009.0,Action,Activision,0.02,0.0,0.0,65.0
Dynasty Warriors: Gundam,PS2,2008.0,Action,Namco Bandai Games,0.0,0.0,0.28,65.0
The Idolm@ster: Live for You!,X360,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.07,65.0
Aquarium by DS,DS,2008.0,Simulation,Mercury Games,0.05,0.0,0.0,65.0
Mahjong: Journey Quest for Tikal,DS,2008.0,Puzzle,Rondomedia,0.15,0.02,0.0,65.0
All Star Cheer Squad 2,Wii,2009.0,Sports,THQ,0.12,0.0,0.0,65.0
Famicom Mini: Adventure Island,GBA,2004.0,Action,Hudson Soft,0.0,0.0,0.08,65.0
Sengoku Basara: Samurai Heroes,Wii,2010.0,Action,Capcom,0.06,0.01,0.2,65.0
MySims Party,Wii,2009.0,Simulation,Electronic Arts,0.17,0.02,0.0,56.0
Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,88.0
Captain Tsubasa: New Kick Off,DS,2010.0,Sports,Konami Digital Entertainment,0.0,0.02,0.06,69.0
Active Life Explorer,Wii,2010.0,Sports,Namco Bandai Games,0.13,0.0,0.0,69.0
Combat Wings: The Great Battles of WWII,Wii,2007.0,Simulation,City Interactive,0.02,0.0,0.0,69.0
Mobile Suit Gundam: MS Sensen 0079,Wii,2007.0,Simulation,Namco Bandai Games,0.0,0.0,0.11,69.0
Football Manager Handheld 2010,PSP,2009.0,Sports,Sega,0.0,0.26,0.0,69.0
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016.0,Action,Square Enix,0.0,0.0,0.28,80.0
Slayers Royal,PS,1998.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.08,80.0
Pro Evolution Soccer 2012,PS3,2011.0,Action,Konami Digital Entertainment,0.34,0.96,0.55,80.0
Disney Infinity 3.0,X360,2015.0,Action,Disney Interactive Studios,0.21,0.15,0.0,98.0
Grand Theft Auto IV,PS3,2008.0,Action,Take-Two Interactive,4.76,3.69,0.44,98.0
Slot Machine,2600,2001.0,Action,Atari,0.29,0.02,0.0,59.0
Disney's Tarzan Untamed,PS2,2001.0,Platform,Ubisoft,0.2,0.16,0.0,59.0
Million God,PS2,2002.0,Misc,Nippon Amuse,0.0,0.0,0.09,54.0
Torino 2006,XB,2006.0,Sports,Take-Two Interactive,0.03,0.01,0.0,54.0
Up,DS,2009.0,Action,THQ,0.3,0.27,0.0,54.0
Mega Man Battle Chip Challenge,GBA,2003.0,Misc,Capcom,0.08,0.03,0.0,54.0
Yoake Yori Ruriiro na Portable,PSP,2010.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,91.0
Refrain no Chika Meikyuu to Majo no Ryodan,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.04,91.0
Batman: A Telltale Game Series,XOne,2016.0,Adventure,Telltale Games,0.02,0.01,0.0,91.0
Halo: Reach,X360,2010.0,Shooter,Microsoft Game Studios,7.04,1.95,0.08,91.0
Ar Nosurge: Ode to an Unborn Star,PSV,2014.0,Role-Playing,Tecmo Koei,0.0,0.0,0.04,96.0
Metal Gear Solid 2: Sons of Liberty,PS2,2001.0,Action,Konami Digital Entertainment,2.45,2.01,0.87,96.0
Rayman Origins,3DS,2012.0,Platform,Ubisoft,0.06,0.08,0.0,71.0
WWE Survivor Series,GBA,2004.0,Fighting,THQ,0.09,0.04,0.0,55.0
Star Ocean: Blue Sphere,GB,2001.0,Role-Playing,Enix Corporation,0.0,0.0,0.14,74.0
Suikoden,PS,1995.0,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,74.0
The Sims 3: Ambitions,PC,2010.0,Simulation,Electronic Arts,0.0,0.29,0.0,74.0
Star Wars: The Force Unleashed II,PC,2010.0,Action,LucasArts,0.03,0.0,0.0,59.0
Ben 10: Protector of Earth,Wii,2007.0,Action,D3Publisher,0.54,0.55,0.0,63.0
Angelique: Maren no Rokukishi,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.03,59.0
Flash Focus: Vision Training in Minutes a Day,DS,2007.0,Misc,Nintendo,0.86,1.56,1.05,59.0
Dragon Slayer: The Legend of Heroes,SNES,1992.0,Role-Playing,Epoch,0.0,0.0,0.07,62.0
Jikkyou Powerful Pro Yakyuu Basic-han 2001,N64,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,62.0
Dynasty Warriors 6 Empires,PS3,2009.0,Action,Tecmo Koei,0.14,0.03,0.15,62.0
Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006.0,Adventure,D3Publisher,0.0,0.0,0.03,50.0
SCORE International Baja 1000: The Official Game,PS3,2008.0,Racing,Activision,0.07,0.0,0.0,50.0
Whiteout,PS2,2002.0,Racing,Konami Digital Entertainment,0.01,0.01,0.0,50.0
Code R,SAT,1998.0,Adventure,Quintet,0.0,0.0,0.02,76.0
Star Wars Starfighter: Special Edition,XB,2001.0,Simulation,LucasArts,0.3,0.1,0.0,76.0
Romeo Vs. Juliet,PSP,2013.0,Adventure,Quinrose,0.0,0.0,0.01,67.0
History Civil War: Secret Missions,X360,2008.0,Shooter,Activision,0.12,0.0,0.0,67.0
Tales of VS.,PSP,2009.0,Fighting,Namco Bandai Games,0.0,0.0,0.23,67.0
Blood Omen 2,PS2,2002.0,Action,Eidos Interactive,0.19,0.15,0.0,67.0
Wall-E,PC,2008.0,Platform,THQ,0.0,0.01,0.0,58.0
Disgaea Infinite,PSP,2010.0,Adventure,Nippon Ichi Software,0.07,0.0,0.01,64.0
Codename: Panzers Cold War,PC,2009.0,Strategy,Atari,0.0,0.02,0.0,67.0
World Soccer Winning Eleven 2002,PS,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,77.0
Just In Time Translations,DS,2009.0,Misc,THQ,0.1,0.0,0.0,77.0
FIFA Soccer 06,PSP,2005.0,Sports,Electronic Arts,0.1,0.0,0.0,77.0
Streets of Rage 3,GEN,1993.0,Action,Sega,0.0,0.0,0.07,53.0
Dead or Alive Xtreme 2,X360,2006.0,Sports,Tecmo Koei,0.15,0.02,0.06,53.0
Rapala Fishing Frenzy 2009,PS3,2008.0,Sports,Activision,0.16,0.0,0.0,31.0
Skylanders Imaginators,X360,2016.0,Platform,Activision,0.04,0.05,0.0,88.0
Call of Duty: Black Ops,PS3,2010.0,Shooter,Activision,5.99,4.37,0.48,88.0
Lord of the Rings: The Third Age,XB,2004.0,Role-Playing,Electronic Arts,0.31,0.09,0.0,95.0
Legends of Wrestling,PS2,2001.0,Fighting,Acclaim Entertainment,0.37,0.29,0.0,95.0
101-in-1 Party Megamix Wii,Wii,2009.0,Misc,Nordcurrent,0.19,0.01,0.0,95.0
Marvel Super Heroes,PS,1997.0,Fighting,Virgin Interactive,0.19,0.13,0.0,95.0
Guardian's Crusade,PS,1998.0,Role-Playing,Activision,0.07,0.05,0.0,95.0
Madden NFL 2003,PS2,2002.0,Sports,Electronic Arts,3.36,0.21,0.01,95.0
ESPN MLB Baseball,PS2,2004.0,Sports,Sega,0.1,0.08,0.0,74.0
Apex,XB,2003.0,Racing,Atari,0.1,0.03,0.0,74.0
Tokyo Xanadu eX+,PS4,2016.0,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.03,48.0
Kanuchi: Shiroki Tsubasa no Shou,PS2,2008.0,Adventure,Idea Factory,0.0,0.0,0.04,48.0
Monster Jam: Path of Destruction,Wii,2010.0,Racing,Activision,0.48,0.02,0.0,48.0
Bladestorm: Nightmare,XOne,2015.0,Action,Tecmo Koei,0.03,0.02,0.0,48.0
Samurai & Dragons,PSV,2012.0,Action,Sega,0.0,0.0,0.02,48.0
Andretti Racing,PS,1996.0,Racing,Electronic Arts,0.43,0.29,0.0,48.0
Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,1995.0,Sports,Sega,0.0,0.0,0.22,48.0
Metal Gear Solid Integral,PS,1999.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.1,48.0
Command & Conquer Renegade,PC,2002.0,Shooter,Electronic Arts,0.0,0.01,0.0,48.0
The Guy Game,PS2,2004.0,Misc,Gathering of Developers,0.07,0.05,0.0,48.0
Harvest Moon DS Cute (US sales),DS,2005.0,Simulation,Marvelous Interactive,0.28,0.0,0.0,59.0
Spider-Man: Friend or Foe,Wii,2007.0,Action,Activision,0.13,0.0,0.0,59.0
Strongest Tokyo University Shogi DS,DS,1985.0,Action,Mycom,0.0,0.0,0.02,79.0
F.E.A.R. 2: Project Origin,PC,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0.0,79.0
Kingdom Hearts Re:coded,DS,2010.0,Role-Playing,Square Enix,0.53,0.09,0.27,66.0
Final Fantasy VII International,PS,1997.0,Role-Playing,Square,0.0,0.0,0.59,39.0
Greg Hastings' Tournament Paintball Max'd,DS,2006.0,Shooter,Activision,0.03,0.0,0.0,39.0
Gundam Breaker,PSV,2013.0,Action,Namco Bandai Games,0.0,0.0,0.09,58.0
Super Army War,GBA,2005.0,Action,Flashpoint Games,0.03,0.01,0.0,58.0
Dakar 2: The World's Ultimate Rally,GC,2003.0,Racing,Acclaim Entertainment,0.02,0.01,0.0,75.0
Super Street Fighter II,SNES,1993.0,Fighting,Nintendo,0.52,0.16,1.29,75.0
Tiger Woods PGA Tour 13,PS3,2012.0,Sports,Electronic Arts,0.24,0.21,0.0,75.0
Care Bears - Care Quest,GBA,2005.0,Action,Game Factory,0.02,0.01,0.0,58.0
Jikkyou Powerful Pro Baseball 2016,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,58.0
Ken Griffey Jr.'s Slugfest,N64,1999.0,Sports,Nintendo,0.23,0.06,0.0,58.0
Samurai Warriors 2,PS2,2006.0,Action,Tecmo Koei,0.02,0.02,0.57,58.0
Sora no Otoshimono Forte: Dreamy Season,DS,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,68.0
Centipede,2600,1981.0,Shooter,Atari,1.26,0.08,0.0,68.0
Puyo Pop Fever,PSP,2004.0,Puzzle,Ignition Entertainment,0.0,0.0,0.04,68.0
Gallop Racer 2001,PS2,2001.0,Sports,Tecmo Koei,0.05,0.04,0.06,71.0
Lord of Apocalypse,PSV,2011.0,Role-Playing,Square Enix,0.0,0.0,0.1,78.0
Tom and Jerry Tales,DS,2006.0,Platform,Warner Bros. Interactive Entertainment,0.2,0.05,0.0,78.0
Cooking Mama: My Sweets Shop,3DS,2014.0,Simulation,Office Create,0.0,0.0,0.03,78.0
Tiger Woods PGA Tour 11,PS3,2010.0,Sports,Electronic Arts,0.37,0.33,0.0,78.0
Luminous Arc 3,DS,2009.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.04,64.0
Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,64.0
Backyard Sports: Sandlot Sluggers,X360,2010.0,Sports,Atari,0.09,0.0,0.0,84.0
Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011.0,Fighting,Capcom,0.79,0.18,0.03,84.0
Rare Replay,XOne,2015.0,Misc,Microsoft Game Studios,0.49,0.22,0.01,84.0
Burnout Paradise: The Ultimate Box,PC,2009.0,Racing,Electronic Arts,0.0,0.08,0.0,87.0
Clu Clu Land,NES,1984.0,Puzzle,Nintendo,0.42,0.1,0.28,82.0
Rugby League Live,X360,2010.0,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,82.0
Fight Night Round 2004,XB,2004.0,Fighting,Electronic Arts,0.46,0.18,0.0,82.0
The Rise of the Argonauts,X360,2008.0,Role-Playing,Codemasters,0.03,0.12,0.0,82.0
Seaman,DC,1999.0,Simulation,Sega,0.0,0.0,0.52,82.0
Saint Seiya: The Hades,PS2,2006.0,Fighting,Namco Bandai Games,0.0,0.0,0.04,66.0
Discovery Kids: Parrot Pals,DS,2009.0,Simulation,505 Games,0.07,0.0,0.0,66.0
SSX Tricky,GBA,2002.0,Sports,Electronic Arts,0.14,0.05,0.0,66.0
Kenka Banchou 4: Ichinen Sensou,PSP,2010.0,Action,Spike,0.0,0.0,0.19,53.0
Musou Orochi Z,PS3,2009.0,Action,Tecmo Koei,0.0,0.0,0.23,53.0
Zoo Hospital,DS,2007.0,Simulation,Eidos Interactive,0.03,0.0,0.0,53.0
'98 Koshien,PS,1998.0,Sports,Magical Company,0.15,0.1,0.12,26.0
Spy Games: Elevator Mission,Wii,2007.0,Shooter,Tommo,0.06,0.0,0.0,26.0
Yoga Wii,Wii,2009.0,Sports,JoWood Productions,0.14,0.04,0.0,26.0
The Island of Dr. Frankenstein,Wii,2009.0,Adventure,Storm City Games,0.03,0.0,0.0,26.0
Stormrise,PC,2009.0,Strategy,Sega,0.0,0.02,0.0,42.0
Gundam Breaker,PS3,2013.0,Action,Namco Bandai Games,0.0,0.0,0.26,76.0
Destroy All Humans! Path of the Furon,X360,2008.0,Action,THQ,0.08,0.04,0.0,76.0
NBA 09: The Inside,PS2,2008.0,Sports,Sony Computer Entertainment,0.08,0.06,0.0,76.0
Kanokon: Esuii,PS2,2008.0,Adventure,5pb,0.0,0.0,0.01,76.0
Madden NFL 99,N64,1998.0,Sports,Electronic Arts,0.84,0.05,0.0,76.0
Toy Story Racer,PS,2001.0,Racing,Activision,0.08,0.06,0.0,76.0
Worms,PS3,2009.0,Strategy,Sony Computer Entertainment,0.0,0.02,0.0,76.0
The House of The Dead III,XB,2002.0,Shooter,Sega,0.29,0.08,0.0,72.0
The Matrix: Path of Neo,XB,2005.0,Action,Atari,0.23,0.07,0.0,73.0
StormLover,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.03,70.0
Power Rangers: Super Legends,PS2,2007.0,Action,Disney Interactive Studios,0.07,0.06,0.0,70.0
LEGO Marvel Super Heroes,XOne,2013.0,Action,Warner Bros. Interactive Entertainment,0.61,0.35,0.0,70.0
Fate/Tiger Colosseum,PSP,2007.0,Fighting,Capcom,0.0,0.0,0.08,70.0
The Sims 4,PC,2014.0,Simulation,Electronic Arts,1.0,1.82,0.0,70.0
Sengoku Basara: Sanada Yukimura-Den,PS4,2016.0,Action,Capcom,0.0,0.0,0.03,63.0
Professional Farmer 2016,PS4,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,63.0
Butt Ugly Martians: B.K.M. Battles,GBA,2002.0,Action,Vivendi Games,0.18,0.07,0.0,63.0
Rayman Raving Rabbids,X360,2007.0,Misc,Ubisoft,0.18,0.01,0.0,67.0
Minute to Win It,X360,2011.0,Misc,Zoo Games,0.3,0.0,0.0,68.0
RoadKill,XB,2003.0,Action,Midway Games,0.06,0.02,0.0,68.0
Shaun the Sheep,DS,2008.0,Adventure,D3Publisher,0.04,0.0,0.0,58.0
Practise English!,DS,2007.0,Misc,Nintendo,0.0,0.0,0.73,64.0
Phantasy Star Portable,PSP,2008.0,Role-Playing,Sega,0.19,0.06,0.63,64.0
Final Fantasy XI,PS2,2015.0,Role-Playing,Unknown,0.08,0.06,0.15,85.0
Code Name: S.T.E.A.M.,3DS,2015.0,Strategy,Nintendo,0.14,0.05,0.01,69.0
Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002.0,Sports,DigiCube,0.0,0.0,0.06,61.0
Dreamer Series: Zoo Keeper,DS,2010.0,Simulation,DreamCatcher Interactive,0.06,0.0,0.0,61.0
Agatha Christie: Peril at End House,PC,2009.0,Adventure,JoWood Productions,0.0,0.01,0.0,61.0
Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,Capcom,0.17,0.04,0.4,61.0
Twisted Metal: Head On,PSP,2005.0,Action,Sony Computer Entertainment,0.71,0.0,0.0,79.0
Kamaitachi no Yoru,SNES,1994.0,Adventure,ChunSoft,0.0,0.0,0.81,51.0
Knights Contract,PS3,2011.0,Action,Namco Bandai Games,0.04,0.03,0.0,51.0
Metal Saga: Hagane no Kisetsu,DS,2006.0,Role-Playing,Success,0.0,0.0,0.03,87.0
NASCAR 2005: Chase for the Cup,PS2,2004.0,Racing,Electronic Arts,0.69,0.54,0.0,87.0
Ultimate Fighting Championship: Throwdown,GC,2002.0,Fighting,Ubisoft,0.06,0.02,0.0,67.0
MotionSports: Adrenaline,X360,2011.0,Sports,Ubisoft,0.14,0.1,0.0,41.0
Ice Age: Dawn of the Dinosaurs,DS,2009.0,Action,Activision,0.2,0.15,0.0,54.0
Yuki Yuna is a Hero: Memory of the Forest,PSV,2015.0,Action,FuRyu,0.0,0.0,0.04,78.0
Tom Clancy's Splinter Cell: Double Agent,PS3,2007.0,Action,Ubisoft,0.2,0.03,0.0,78.0
Gundam SEED: Federation vs. Z.A.F.T.,PS2,2005.0,Shooter,Namco Bandai Games,0.0,0.0,0.44,76.0
Mobile Suit Z-Gundam,PS,1997.0,Action,Namco Bandai Games,0.0,0.0,0.34,76.0
Test Drive 5,PS,1997.0,Racing,Accolade,1.05,0.2,0.0,76.0
Singularity,X360,2008.0,Shooter,Unknown,0.24,0.05,0.0,76.0
WWE SmackDown vs. Raw 2009,DS,2008.0,Fighting,THQ,0.14,0.02,0.0,58.0
Real Robots Final Attack,PS,1998.0,Shooter,Banpresto,0.0,0.0,0.07,83.0
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,DS,2010.0,Role-Playing,Spike,0.0,0.0,0.13,83.0
Icewind Dale II,PC,2002.0,Role-Playing,Interplay,0.0,0.01,0.0,83.0
Oddworld: Munch's Oddysee,GBA,2003.0,Platform,THQ,0.04,0.02,0.0,44.0
Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,2009.0,Adventure,Alchemist,0.0,0.0,0.03,74.0
Bleach: Dark Souls (JP sales),DS,2007.0,Fighting,Sega,0.0,0.0,0.1,74.0
Kuma-Tomo,3DS,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.19,74.0
Power Stone Collection,PSP,2006.0,Action,Capcom,0.08,0.0,0.0,74.0
Exhibition Volume 5,XB,2004.0,Misc,Microsoft Game Studios,0.04,0.01,0.0,43.0
Igor: The Game,DS,2008.0,Adventure,Legacy Interactive,0.04,0.0,0.0,43.0
SNK vs. Capcom: SVC Chaos,XB,2004.0,Fighting,Ignition Entertainment,0.08,0.02,0.0,64.0
One Piece: Pirate Warriors 3,PS3,2015.0,Action,Namco Bandai Games,0.0,0.06,0.19,64.0
Star Trek: Tactical Assault,PSP,2006.0,Strategy,Ubisoft,0.02,0.0,0.0,64.0
Hissatsu Pachinko Collection 3,SNES,1995.0,Misc,Sunsoft,0.0,0.0,0.03,56.0
Dogz,DS,2006.0,Simulation,Ubisoft,0.5,0.01,0.0,56.0
Data East Arcade Classics,Wii,2010.0,Misc,Majesco Entertainment,0.08,0.0,0.0,56.0
Mobile Suit Gundam: Federation vs. Zeon,PS2,2001.0,Simulation,Atari,0.12,0.1,0.88,73.0
Dragon Ball Z: Budokai 2,PS2,2003.0,Fighting,Atari,1.63,0.22,0.51,66.0
Beastly Frantic Foto,DS,2011.0,Puzzle,Storm City Games,0.04,0.0,0.0,67.0
Technic Beat,PS2,2002.0,Misc,Arika,0.01,0.01,0.0,67.0
NFL Street 2,XB,2004.0,Sports,Electronic Arts,0.36,0.11,0.0,78.0
Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,2005.0,Misc,Sega,0.0,0.0,0.04,57.0
Angel Blade: Neo Tokyo Guardians,PS,1997.0,Role-Playing,On Demand,0.12,0.08,0.0,57.0
Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,2011.0,Role-Playing,Unknown,0.0,0.0,0.01,57.0
Sesame Street: Cookie's Counting Carnival,PC,2010.0,Misc,Warner Bros. Interactive Entertainment,0.05,0.0,0.0,57.0
Super Mario RPG: Legend of the Seven Stars,SNES,1996.0,Role-Playing,Nintendo,0.66,0.0,1.45,57.0
Deep Labyrinth,DS,2006.0,Action,505 Games,0.06,0.0,0.0,57.0
Tiger Woods PGA Tour 09,PS2,2008.0,Sports,Electronic Arts,0.16,0.0,0.0,62.0
Vin Diesel: Wheelman,X360,2009.0,Racing,Ubisoft,0.24,0.17,0.0,62.0
Fantastic 4,XB,2005.0,Action,Activision,0.2,0.06,0.0,62.0
Wild 9,PS,1998.0,Action,Interplay,0.13,0.09,0.0,50.0
Spider-Man: Edge of Time,DS,2011.0,Action,Activision,0.12,0.01,0.0,50.0
River Raid,2600,1981.0,Shooter,Activision,1.49,0.09,0.0,58.0
Myth Makers: Super Kart GP,Wii,2007.0,Racing,Popcorn Arcade,0.01,0.0,0.0,58.0
Clockwork Empires,PC,2002.0,Strategy,Unknown,0.0,0.04,0.0,58.0
SOCOM: U.S. Navy SEALs,PS2,2002.0,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,82.0
Little League World Series Baseball 2010,X360,2010.0,Sports,Activision,0.09,0.0,0.0,55.0
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,2006.0,Action,Konami Digital Entertainment,0.0,0.0,0.01,83.0
Spider-Man 2,XB,2004.0,Action,Activision,0.82,0.26,0.0,83.0
Destroy All Humans! Path of the Furon,PS3,2009.0,Action,THQ,0.0,0.08,0.0,63.0
Silent Scope,PS2,2000.0,Shooter,Konami Digital Entertainment,0.19,0.15,0.0,63.0
The Godfather II,PS3,2009.0,Action,Electronic Arts,0.41,0.21,0.01,67.0
Hard Hitter Tennis,PS2,2001.0,Sports,Midas Interactive Entertainment,0.15,0.11,0.0,66.0
Front Mission 5: Scars of the War,PS2,2005.0,Strategy,Square Enix,0.0,0.0,0.21,66.0
Utawarerumono: Futari no Hakuoro,PS4,2016.0,Misc,Aqua Plus,0.0,0.0,0.05,66.0
Wicked Monster Blast!,Wii,2011.0,Shooter,PQube,0.03,0.0,0.0,66.0
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS2,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,66.0
Marvel vs. Capcom: Clash of Super Heroes,DC,1999.0,Fighting,Capcom,0.0,0.0,0.1,66.0
High School Musical: Sing It!,Wii,2007.0,Misc,Disney Interactive Studios,1.15,0.45,0.0,66.0
Tottadoo! Yoiko no Mujintou Seikatsu,DS,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.19,66.0
The Lord of the Rings: War in the North,PC,2011.0,Action,Warner Bros. Interactive Entertainment,0.05,0.11,0.0,66.0
Melty Blood: Act Cadenza,PS2,2006.0,Fighting,Sega,0.0,0.0,0.11,97.0
All Kamen Rider: Rider Generation,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.12,97.0
NFL 2K1,DC,2000.0,Sports,Sega,1.02,0.05,0.0,97.0
PDC World Championship Darts 2008,Wii,2008.0,Sports,Oxygen Interactive,0.02,0.21,0.0,51.0
Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,69.0
Hitman: HD Trilogy,X360,2013.0,Action,Square Enix,0.07,0.08,0.0,69.0
Penny Racers,N64,1998.0,Racing,THQ,0.05,0.01,0.0,65.0
Farming Simulator 17,XOne,2016.0,Simulation,Focus Home Interactive,0.04,0.07,0.0,65.0
Pro Yakyuu Spirits 5 Kanzenban,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,70.0
Virtual Kasparov,GBA,2002.0,Strategy,Titus,0.01,0.01,0.0,70.0
You Don't Know Jack: Mock 2,PS,2000.0,Misc,Vivendi Games,0.06,0.04,0.0,82.0
Imagine: Family Doctor,DS,2009.0,Simulation,Ubisoft,0.27,0.01,0.0,70.0
Tomb Raider: Underworld,DS,2008.0,Action,Eidos Interactive,0.15,0.02,0.0,70.0
Just Dance Wii 2,Wii,2012.0,Misc,Nintendo,0.0,0.0,0.29,52.0
Busou Shinki: Battle Masters Mk. 2,PSP,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.11,52.0
Sniper: Ghost Warrior 2,PC,2013.0,Shooter,City Interactive,0.02,0.05,0.0,52.0
Tomb Raider: Anniversary,PS2,2007.0,Action,Eidos Interactive,0.41,0.02,0.0,61.0
Robotech: The Macross Saga,GBA,2002.0,Shooter,TDK Mediactive,0.15,0.06,0.0,61.0
Dance Paradise,X360,2010.0,Misc,Mindscape,0.1,0.01,0.0,59.0
Persona 4: Arena,X360,2012.0,Fighting,Atlus,0.08,0.01,0.03,83.0
Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006.0,Role-Playing,Square Enix,0.06,0.05,0.1,87.0
Natsuiro High School: Seishun Hakusho,PS4,2015.0,Action,D3Publisher,0.0,0.0,0.02,64.0
