Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
90981,Portugal,"With aromas of white currants and white figs, this Port has a strong, almond flavor with an edge of bitterness. There is considerable acidity, but the nuts tell the tale.",Extra Dry White,85,16.0,Port,,,Port,Quinta do Portal
91028,Portugal,"This is beautiful, with smooth, polished tannins and a spice note from the wood aging. It is layered with black plum, chocolate and licorice flavors, along with structure. The fruit is rich and likely to come forward in the next 3–4 years.",Quinta de Pancas Reserva,93,30.0,Lisboa,,,Portuguese Red,Companhia das Quintas
91041,Portugal,"Still very youthful, this concentrated wine has structure, deep black-fruit flavors and intense acidity. Its wood aging offers an extra spice note and a polished surface. Underneath, the wine is dense, needing aging. Give it 2–4 years.",Reserva,93,28.0,Douro,,,Portuguese Red,Quinta do Portal
91048,Portugal,"Always a powerful wine, this has the added benefit of being produced from a fine vintage, yielding a hugely dense and concentrated bottling. Power comes from the ripe blackberry and black currant fruit and from the dark, firm tannins. Age this wine at least five years.",Grande Reserva,93,39.0,Douro,,,Portuguese Red,Quinta do Portal
91050,Portugal,"A lively, juicy wine, with pepper, cinnamon and green herbs. The fruits are red berry and rhubarb, giving a wine that is both fruity and edged with rawness. The acidity is prominent, layering over the dry tannin core.",Cortello,85,7.0,Estremadura,,,Portuguese Red,Dão Sul
91056,Portugal,"Attractive pear aromas show up on this ripe, relatively full wine. It has some green fruit as well, giving acidity, but its palate is more rich than that, offering vanilla, fresh red apples and a creamy texture.",Branco,85,,Douro,,,Portuguese White,Quinta de Ventozelo
91057,Portugal,"The entry-level wine from Vallado is ripe, which emphasizes the red fruits, leaving the structure as a support. Flavors of black figs, dark cherries and tight spice all give interest and complexity. Drink now.",Vallado,85,20.0,Douro,,,Portuguese Red,Quinta do Vallado
91071,Portugal,"Rustic, meaty aromas are initially off-putting. To taste, the wine has soupy concentration, but is one-dimensional. The blackberry fruits are enjoyable, layered with ripeness and some acidity. To be drunk now for its richness and soft tannins.",,85,19.0,Alentejano,,,Touriga Nacional,Herdade do Esporão
91077,Portugal,"Like a Sauvignon Blanc in its herbaceous character, this wine is all cut grass, damp hay and tight green fruits. That makes for an initial raw character, tempered by some hints of apricot. It seems to need a few more months to develop in the bottle.",,85,,Douro,,,Portuguese White,Kopke
91190,Portugal,"Initially it seems very dry, but there is freshness as well. The wine has a sweet, jelly core, with soft tannins, well balanced. Raisins and black figs dominate, with the aftertaste bringing a firming of tannins and structure. Powerful and impressive.",Late Bottled Vintage,91,25.0,Port,,,Port,Taylor Fladgate
91192,Portugal,"A sweet, rich opulent wine, very seductive, with soft tannins on a pillow of ripe fruits. There is a jelly character to the texture. The wine is full and generous, with light hints of acidity and spice.",Late Bottled Vintage,91,,Port,,,Port,Wiese & Krohn
91193,Portugal,"With its dense color and sweet fruits, this is wine that works well, with a great rich, soft texture. There is a concentrated juicy and jammy character, with final approachable spice and acidity.",Late Bottled Vintage,91,22.0,Port,,,Port,W. & J. Graham's
91199,Portugal,"On the dry side, typical of Dow's, a wine with jellied fruits kept behind firm, young tannins. The wine has definite acidity, bracketing the tannins and dark fruits. The perfumed aftertaste is fresh, but still keeping that dry core.",Late Bottled Vintage,91,22.0,Port,,,Port,Dow's
91230,Portugal,"Soft and round, with a big mouthfeel. The flavors are of fresh white fruits, very soft. There is just a touch of almonds, and some oxidation.",Extra Dry White,84,,Port,,,Port,Burmester
91238,Portugal,"Light, fresh, with some caramel and dried fruit flavors. This is a lightweight tawny, going more for freshness, with touches of raisins to finish.",Tawny,84,12.0,Port,,,Port,Sandeman
91248,Portugal,"A soft, fruity wine that tastes pleasantly sweet, offering aromatic almonds and white fruits.",White,84,,Port,,,Port,Ramos-Pinto
91259,Portugal,"Blackberry jam aromas, fresh, ripe jammy fruits, backed with sweet jelly and only lightly touched by spirit. A sweet, soft style, very easy.",Ruby,84,11.0,Port,,,Port,Sandeman
91320,Portugal,"A vineyard selection is used to make this powerful, super ripe wine. With its opulent flavors, it is as densely packed with fruit as it is with tannins. Balanced and gorgeous, this is ready to drink now, yet it will age over several years.",Quinta da Fronteira Grande Escolha,93,60.0,Douro,,,Portuguese Red,Companhia das Quintas
91333,Portugal,"This is powerfully impressive, with its firm structure giving great depth to the rich black-cherry and plum fruits. Dense and tannic, it needs to age for at least four years.",Reserva Old Vines,93,40.0,Douro,,,Portuguese Red,Duorum
91336,Portugal,"An impressive, serious wine that's only produced in top vintages. It's elegant and complex, a powerful wine with its dark tannins, licorice and black plum flavors. Concentrated and intense, it's worth aging for at least four years.",Quinta do Cardo Grande Escolha,93,55.0,Beira Interior,,,Portuguese Red,Companhia das Quintas
91339,Portugal,"Initial new wood flavors show the youth of this complex wine. Then it fills out in the mouth with an explosive blackberry flavor and dense fruit tannins. With its power and flavor intensity, it has firm potential to age over at least five years.",Vinhas Velhas de Santa Maria,93,70.0,Beiras,,,Portuguese Red,Quinta de Foz de Arouce
91342,Portugal,"A dark-colored, wood-aged wine, this is serious and power­ful. It has tannic weight along with a black­berry flavor, and a smooth tar and herb layer that's all balanced by the acidity. The wood still needs another year to fully integrate; age for another 2–3 years.",Herdade da Farizoa Grand Escolha,92,55.0,Alentejano,,,Portuguese Red,Companhia das Quintas
91343,Portugal,"Powerful and ripe, this is loaded with dark black fruit, spice from wood aging, licorice and bitter chocolate flavors. It's impressively rich, concentrated and dark in both color and feel; age it for four years.",Quinta da Fronteira Reserva,92,45.0,Douro,,,Portuguese Red,Companhia das Quintas
91344,Portugal,"Huge and rich, this offers ripe black fruits and a concentrated structure. It's packed with a seemingly sweet blackberry flavor that serves as a counterpoint to the firm texture. With both density and a dark edge, this will age over several years.",Quinta da Fronteira Selecção do Enólogo,92,20.0,Douro,,,Portuguese Red,Companhia das Quintas
91402,Portugal,"A blend of Touriga Nacional and Alfrocheiro grapes, this crisp, lightweight rosé shows tight cranberry acidity, layered with some caramel and it finishes dry and fresh.",Cabriz,84,9.0,Dão,,,Rosé,Dão Sul
91478,Portugal,"This is definitely old, an acquired taste perhaps, the wine showing high wood acidity, with a tight character. Any fruit has gone, leaving pure acidity and a very mature texture.",40-years old Tawny,91,159.0,Port,,,Port,Poças
91480,Portugal,"This firmly tannic wine shows rich fruit and warm black berry flavors spiced with fig juice and sultanas. It is a solid, chunky effort, needing a few months' bottle age to achieve its full, impressive character.",Late Bottled Vintage,91,,Port,,,Port,Niepoort
91493,Portugal,"Bottled unfiltered (which means there is a sediment in the bottle), this is a fine wine, on the dry side, with firm tannins, fresh acidity and flavors of dried fruits. It has a solid, possibly ageworthy character.",Late Bottled Vintage,91,25.0,Port,,,Port,Fonseca
91499,Portugal,"Delicious sweet raisin and mulled wine fruit, full of herbs and nutmeg spice. This is a ripe wine, but too heavy, showing some austerity, but no sign of tiring.",Late Bottled Vintage,91,35.0,Port,,,Port,Smith Woodhouse
91531,Portugal,"This is a ruby reserve, bright red/black in color, with youthful fruity freshness. There are black fruits, with an edge of stalkiness, but ripely sweet at the same time. The aftertaste reveals good balancing acidity.",Reserve,84,19.0,Port,,,Port,Rozes
91533,Portugal,"A very perfumed and initially fruity and soft wine, just oxidized, it is spoilt by a core of spirit.",Extra Dry White,84,,Port,,,Port,Quinta de la Rosa
91548,Portugal,"Apples and cream aromas. The palate is sweet, but lacks character, giving a fresh, clean, but rather dull wine.",Lagrima,84,,Port,,,Port,Ramos-Pinto
91626,Portugal,"Deep and dark, this has powerful herb and spice flavors alongside the concentrated tannins and notes of ripe black fruits and raisins. This has impressive density and is still youthful, demonstrating fine aging potential.",Vintage,92,70.0,Port,,,Port,Quinta do Portal
91635,Portugal,"The combination of blackberry fruit and firm, dark tannins has created a complex, impressive wine. This has plenty of fruit, but the main components at this stage are its weight and structure. It has considerable aging potential; keep for 3–4 years.",Grand'Arte,92,13.0,Lisboa,,,Touriga Nacional,DFJ Vinhos
91648,Portugal,"Earthy aromas are a hallmark of the Baga grape, a component of this full-bodied, tannic blend. With weight and richness, a mint note and new wood flavors, it is a serious wine that still should develop over three years.",Quinta das Baceladas,92,29.0,Bairrada,,,Portuguese Red,Caves Aliança
91793,Portugal,"Firm, concentrated fruit and dusty tannins. The wine has acidity, freshness and attractive berry and fresh fruit flavors. Fine, vivid acidity completes a harmonious wine.",Late Bottled Vintage,90,18.0,Port,,,Port,Cálem
91795,Portugal,"Initially the tannins dominate, but then ripe, sweet jelly and juicy fruit shows through, giving the wine its main character. There is some firm tannin, but the wine enjoys generous sweetness.",Late Bottled Vintage,90,25.0,Port,,,Port,Taylor Fladgate
91833,Portugal,"Dark gold in color, hinting at some fresh acidity, but quite unbalanced by the hot, fiery aftertaste of the spirit.",Dry White,83,,Port,,,Port,J. H. Andresen
91853,Portugal,"Attractive fresh apple aromas are then spoilt by a rather hard, tart character. The spirit is obvious here, giving an uncomfortable edge.",Sirocco White,82,20.0,Port,,,Port,Fonseca
91857,Portugal,"A curious aroma of honeysuckle and tomatoes spoils this wine. The texture itself is fine, but it seems to have unripe fruit, very dry and rather lean. It could age, but the starting point doesn't seem promising.",Late Bottled Vintage,82,23.0,Port,,,Port,Poças
91924,Portugal,"New-wood dominates this wine, with a very toasty quality, a seemingly sweet vanilla flavor and a touch of pepper from the alcohol. The black fruits are still burried under the wood character, although the fruits' weight suggests they will broaden out with time. Give this powerful effort at least four years.",Andreza Grande Reserva,92,28.0,Douro,,,Portuguese Red,Wines & Winemakers
91925,Portugal,"The smooth oak aging is a major element in the success of this elegant wine. While it has rich, polished black fruits and a strong tannic core, it also has a licorice character. It is now maturing, ready to drink as a serious, complex wine.",Reserva,92,,Alentejano,,,Portuguese Red,Monte Seis Reis
91931,Portugal,"Dark, with dusty tannins and a solid, firm structure, this has a dense character. The black plum fruit and intense underlying acidity yield a powerful wine that will age over several years.",,92,20.0,Beiras,,,Portuguese Red,Quinta de Foz de Arouce
91944,Portugal,"Firm and structured, this is a densely rich wine for aging. Firm tannins dominate its ripe black fruit, lending notes of spice, licorice and toast from the wood. It needs several years of aging to round out—give it four years at least.",T Quinta da Terrugem,92,69.0,Alentejo,,,Portuguese Red,Caves Aliança
92028,Portugal,"Perfumed wine, reeking of candy shops and sweet fruits. There are lychee, spice, pear, a cornucopia of delights. Just a touch of acidity creates a wine that is designed more for apéritif than for food.",Terra Plana Branco,83,10.0,Alentejano,,,Portuguese White,Dão Sul
92073,Portugal,"A solid, chunky wine, its tannins giving a tight edge of dryness. Acidity and really juicy fruit make the wine accessible, with great dried raisins coming through strongly and deliciously.",Late Bottled Vintage,90,25.0,Port,,,Port,Quinta do Noval
